regime,scheme,scheme_variant,noise,payoff,n_steps,dt,n_paths,approx_mean,exact_value,signed_error,weak_error,mc_standard_error,error_to_se,runtime_s,steps_per_path,backstop_fraction,estimator,signed_error_cv,mc_standard_error_cv,error_to_se_cv,variance_reduction,batch_standard_error_cv
D,HH,fixed,shared,g1,4096,0.000244140625,200000,0.020882938472637027,0.02,0.0008829384726370281,0.0008829384726370281,7.918085137037676e-05,11.15090905637009,24.66721617500116,nan,nan,control-variate,0.0008655403200728239,2.1849139588218516e-06,396.1438923386897,1313.323319180692,2.397731448057568e-06
D,HH,fixed,shared,g2,4096,0.000244140625,200000,0.0010686890085603376,0.0010308524048309054,3.7836603729432226e-05,3.7836603729432226e-05,1.2387567496624165e-05,3.054401418175391,24.66721617500116,nan,nan,control-variate,3.443832981379662e-05,2.7899036462514137e-07,123.43913690377389,1971.4858245801956,2.766144621399519e-07
D,HH,fixed,shared,g3,4096,0.000244140625,200000,0.9799242840202724,0.9807770358840535,-0.000852751863781117,0.000852751863781117,7.327755856499749e-05,11.637285418355233,24.66721617500116,nan,nan,control-variate,-0.0008371989884892703,2.0863298329935693e-06,401.2783478669889,1233.6047872524762,2.2794738177440877e-06
D,HH,fixed,shared,g4,4096,0.000244140625,200000,0.9799956308693052,0.9804274052542012,-0.00043177438489610094,0.00043177438489610094,4.611705275192785e-05,9.36257542776411,24.66721617500116,nan,nan,control-variate,-0.0004669476321953533,1.2734642504903788e-06,366.6751006284971,1311.4434666882285,1.4065189928423887e-06
D,ProjEuler,fixed,shared,g1,4096,0.000244140625,200000,0.020709615452969142,0.02,0.0007096154529691424,0.0007096154529691424,7.901607559810967e-05,8.980646629154014,23.219088045996614,nan,nan,control-variate,0.0006922357866810576,1.989512747840112e-06,347.94237304213004,1577.3841044426338,2.237956127829419e-06
D,ProjEuler,fixed,shared,g2,4096,0.000244140625,200000,0.0010612692498328823,0.0010308524048309054,3.0416845001976968e-05,3.0416845001976968e-05,1.2352295449985343e-05,2.4624447435810857,23.219088045996614,nan,nan,control-variate,2.7027292670611488e-05,2.758472216709471e-07,97.97920931337794,2005.20192780722,2.742224546238431e-07
D,ProjEuler,fixed,shared,g3,4096,0.000244140625,200000,0.9800916477978047,0.9807770358840535,-0.0006853880862488181,0.0006853880862488181,7.313058512917032e-05,9.372112708222138,23.219088045996614,nan,nan,control-variate,-0.0006698489963488221,1.893223974472498e-06,353.81392026554056,1492.0868597656065,2.1230552946346287e-06
D,ProjEuler,fixed,shared,g4,4096,0.000244140625,200000,0.9800893349582164,0.9804274052542012,-0.00033807029598484275,0.00033807029598484275,4.614070353897489e-05,7.326942808734504,23.219088045996614,nan,nan,control-variate,-0.0003730161246493808,1.167883608896578e-06,319.39494809915885,1560.879216888064,1.3193230831324353e-06
D,BLT,fixed,shared,g1,4096,0.000244140625,200000,0.020237951283616894,0.02,0.00023795128361689445,0.00023795128361689445,7.860351746267089e-05,3.0272345474857207,33.01708453600622,nan,nan,control-variate,0.00022054412543149763,1.5582631123829442e-06,141.53201964348287,2544.499569308186,1.5549818764709281e-06
D,BLT,fixed,shared,g2,4096,0.000244140625,200000,0.0010422523714242976,0.0010308524048309054,1.1399966593392128e-05,1.1399966593392128e-05,1.226939407034631e-05,0.9291385155640662,33.01708453600622,nan,nan,control-variate,8.108674001668028e-06,2.6921332083791446e-07,30.119884025166886,2077.0796001748517,2.6006219327523947e-07
D,BLT,fixed,shared,g3,4096,0.000244140625,200000,0.9805477872861331,0.9807770358840535,-0.00022924859792042664,0.00022924859792042664,7.276176472610933e-05,3.1506739670672754,33.01708453600622,nan,nan,control-variate,-0.00021365439380464463,1.4642962021375494e-06,145.90927265450551,2469.156262098333,1.4628864705420956e-06
D,BLT,fixed,shared,g4,4096,0.000244140625,200000,0.9803450983001761,0.9804274052542012,-8.230695402515455e-05,8.230695402515455e-05,4.622071996861225e-05,1.7807371689806624,33.01708453600622,nan,nan,control-variate,-0.00011657210914638805,9.348386711198122e-07,124.69756841225897,2444.5564663839305,9.176489634152484e-07
E,FTE,fixed,shared,g1,8,0.125,200000,0.022598617472473534,0.02,0.002598617472473535,0.002598617472473535,0.0001432839012498842,18.13614404553097,0.031271474003006006,nan,nan,control-variate,0.0026936071038764354,3.644207970941959e-05,73.91474705490502,15.459252404487122,3.601283384996538e-05
E,FTE,fixed,shared,g2,8,0.125,200000,0.0038306553730784246,0.002869077484071985,0.0009615778890064395,0.0009615778890064395,5.7591302224243195e-05,16.696581807828284,0.031271474003006006,nan,nan,control-variate,0.0009858613621311725,2.1702780678187992e-05,45.42557825882633,7.041789428941156,1.5951483908593992e-05
E,FTE,fixed,shared,g3,8,0.125,200000,0.979468108418586,0.9815966163107497,-0.0021285078921636368,0.0021285078921636368,0.00012113853907255868,17.5708565454031,0.031271474003006006,nan,nan,control-variate,-0.002211739180528739,3.21080979221454e-05,68.88415457968539,14.234280047476028,3.32728329059081e-05
E,FTE,fixed,shared,g4,8,0.125,200000,0.9745079408181208,0.980767107438895,-0.006259166620774194,0.006259166620774194,8.261131536335266e-05,75.76645636550212,0.031271474003006006,nan,nan,control-variate,-0.006250563799766803,1.946410959262525e-05,321.132789045489,18.013993094881208,2.1877462839949927e-05
E,HH,fixed,shared,g1,8,0.125,200000,0.06629618171315235,0.02,0.04629618171315235,0.04629618171315235,0.00023669672465668936,195.59282782768307,0.033232322995900176,nan,nan,control-variate,0.0464379746691516,0.00011511669637210417,403.3991256928109,4.227736011728744,6.332801583356234e-05
E,HH,fixed,shared,g2,8,0.125,200000,0.013220759423532367,0.002869077484071985,0.010351681939460382,0.010351681939460382,0.00012129080956537279,85.34597119562532,0.033232322995900176,nan,nan,control-variate,0.010371877704356339,6.510217193785188e-05,159.3169228556243,3.4710816855726208,3.8663135103269466e-05
E,HH,fixed,shared,g3,8,0.125,200000,0.9405895563279998,0.9815966163107497,-0.041007059982749894,0.041007059982749894,0.0001922242017002354,213.3293290857229,0.033232322995900176,nan,nan,control-variate,-0.04113587070612379,9.574197539947925e-05,429.65345695538605,4.030986691169332,5.0772140622062044e-05
E,HH,fixed,shared,g4,8,0.125,200000,0.9517802029794343,0.980767107438895,-0.028986904459460564,0.028986904459460564,0.00010224998627372316,283.49054621741107,0.033232322995900176,nan,nan,control-variate,-0.029049512931764467,6.084563593769245e-05,477.42968717611797,2.824019216623497,4.6772519526266115e-05
E,ProjEuler,fixed,shared,g1,8,0.125,200000,0.05791026097604686,0.02,0.037910260976046856,0.037910260976046856,0.0001746173206698163,217.10481429119696,0.02838708000490442,nan,nan,control-variate,0.038015399549740675,9.180967682867712e-05,414.0674584954689,3.617409900621204,7.945070903109375e-05
E,ProjEuler,fixed,shared,g2,8,0.125,200000,0.007535399131644392,0.002869077484071985,0.004666321647572407,0.004666321647572407,7.641789987767616e-05,61.0632018812594,0.02838708000490442,nan,nan,control-variate,0.004683711884846689,3.9999058016103295e-05,117.0955546743392,3.649981547739429,2.725128582586521e-05
E,ProjEuler,fixed,shared,g3,8,0.125,200000,0.9463604757462443,0.9815966163107497,-0.035236140564505414,0.035236140564505414,0.0001447265879808031,243.466947270112,0.02838708000490442,nan,nan,control-variate,-0.03533067512540119,7.912499219698867e-05,446.517265207968,3.3455635707103535,6.885087682038571e-05
E,ProjEuler,fixed,shared,g4,8,0.125,200000,0.9551371518552,0.980767107438895,-0.02562995558369498,0.02562995558369498,7.67858118832975e-05,333.78504381315304,0.02838708000490442,nan,nan,control-variate,-0.025696286322434175,6.155985201532132e-05,417.41955968378153,1.5558467852604296,6.377337273133335e-05
E,BLT,fixed,shared,g1,8,0.125,200000,0.029250137846975777,0.02,0.009250137846975778,0.009250137846975778,0.00013844995882241672,66.8121386647756,0.03551385000173468,nan,nan,control-variate,0.009310811490454002,6.762298834305406e-05,137.68707533627313,4.191765164052389,5.77668354183441e-05
E,BLT,fixed,shared,g2,8,0.125,200000,0.003690388979339941,0.002869077484071985,0.0008213114952679558,0.0008213114952679558,4.6726731346171584e-05,17.57690879730768,0.03551385000173468,nan,nan,control-variate,0.0008280894188369999,2.3752867698493323e-05,34.8627133931086,3.8698907491255676,2.3056742878962126e-05
E,BLT,fixed,shared,g3,8,0.125,200000,0.9728932063304165,0.9815966163107497,-0.008703409980333133,0.008703409980333133,0.00012005423816775413,72.49564957608317,0.03551385000173468,nan,nan,control-variate,-0.008759604694722733,5.992282669658247e-05,146.18143331383118,4.0139356770211,4.812831508288548e-05
E,BLT,fixed,shared,g4,8,0.125,200000,0.9750222064993739,0.980767107438895,-0.005744900939521045,0.005744900939521045,7.247514412708319e-05,79.26718889233966,0.03551385000173468,nan,nan,control-variate,-0.005757701413234283,4.444256511177469e-05,129.55375997657768,2.659377197542416,5.1029917104323794e-05
E,KLM,projected,own,g1,8,0.125,200000,0.029161676274561288,0.02,0.009161676274561287,0.009161676274561287,0.00014288596570522877,64.11879731744729,15.191242103002878,173.558045,0.31003293451479014,control-variate,0.009386685954514544,3.316115570457664e-05,283.0626905207368,18.566063569883784,nan
E,KLM,projected,own,g2,8,0.125,200000,0.003963870469553581,0.002869077484071985,0.0010947929854815959,0.0010947929854815959,5.519509719152263e-05,19.834967980629706,15.191242103002878,173.558045,0.31003293451479014,control-variate,0.0011637520479288019,1.952135621313888e-05,59.614303187886954,7.99431086866031,nan
E,KLM,projected,own,g3,8,0.125,200000,0.9730691511968764,0.9815966163107497,-0.008527465113873242,0.008527465113873242,0.00012185029382197345,69.98313131958547,15.191242103002878,173.558045,0.31003293451479014,control-variate,-0.008719395577094377,2.7799249852486207e-05,313.65578651808704,19.212638344659243,nan
E,KL,adaptive-soft-zero,own,g1,8,0.125,200000,0.019067252906710776,0.02,-0.0009327470932892261,0.0009327470932892261,0.0001043096032757465,8.942101819939559,1.9350649900006829,nan,nan,control-variate,-0.0009375956363383316,6.3704933726295e-05,14.717786857241913,2.6810347975861784,nan
E,KL,adaptive-soft-zero,own,g2,8,0.125,200000,0.0019477915236359635,0.002869077484071985,-0.0009212859604360214,0.0009212859604360214,3.24561788834637e-05,28.385533729770422,1.9350649900006829,nan,nan,control-variate,-0.000912627128653803,1.7252542975581452e-05,52.89812232002542,3.539065014073591,nan
E,KL,adaptive-soft-zero,own,g3,8,0.125,200000,0.9820996869237513,0.9815966163107497,0.0005030706130016132,0.0005030706130016132,9.133392816944897e-05,5.508036532363768,1.9350649900006829,nan,nan,control-variate,0.000511764172765656,5.759711435345065e-05,8.885239799083722,2.5145647430302076,nan
E,FTE,fixed,shared,g1,16,0.0625,200000,0.020739613098058052,0.02,0.0007396130980580503,0.0007396130980580503,0.00013236893696828332,5.587512561464988,0.07294765399637981,nan,nan,control-variate,0.000753536296193779,2.099557591409947e-05,35.89024179554635,39.74811872560134,2.843922886685942e-05
E,FTE,fixed,shared,g2,16,0.0625,200000,0.003226119281113798,0.002869077484071985,0.0003570417970418129,0.0003570417970418129,5.1564773925328584e-05,6.924141615724881,0.07294765399637981,nan,nan,control-variate,0.00037972425358972345,1.2798118467107223e-05,29.670318692990897,16.23356798522512,1.6785328366940744e-05
E,FTE,fixed,shared,g3,16,0.0625,200000,0.981028186050745,0.9815966163107497,-0.0005684302600046393,0.0005684302600046393,0.00011250288572474222,5.052583819008895,0.07294765399637981,nan,nan,control-variate,-0.0005743607847228662,1.940693736640705e-05,29.59564272707301,33.60572864075622,2.7543807275487876e-05
E,FTE,fixed,shared,g4,16,0.0625,200000,0.9777234266232421,0.980767107438895,-0.0030436808156528716,0.0030436808156528716,7.834927242474882e-05,38.847595152542084,0.07294765399637981,nan,nan,control-variate,-0.003050701935241791,9.504583880130494e-06,320.97164628315176,67.95223101305753,7.115604797115852e-06
E,HH,fixed,shared,g1,16,0.0625,200000,0.05504011230179788,0.02,0.03504011230179788,0.03504011230179788,0.00019943501142377765,175.69689520232464,0.0757011110035819,nan,nan,control-variate,0.035214813686075874,7.368828208243674e-05,477.8889219683567,7.324971532032506,6.844017737959357e-05
E,HH,fixed,shared,g2,16,0.0625,200000,0.009055228474973889,0.002869077484071985,0.006186150990901904,0.006186150990901904,8.930110022999781e-05,69.27295380425635,0.0757011110035819,nan,nan,control-variate,0.006298396932099159,3.438850575981121e-05,183.15413225834027,6.74352556828771,3.635936430553286e-05
E,HH,fixed,shared,g3,16,0.0625,200000,0.9498785790536135,0.9815966163107497,-0.03171803725713613,0.03171803725713613,0.00016568898515691995,191.43117586903412,0.0757011110035819,nan,nan,control-variate,-0.03184463450329389,6.375785101441685e-05,499.4621681350775,6.753360521125056,5.5423452758194855e-05
E,HH,fixed,shared,g4,16,0.0625,200000,0.9582135052365298,0.980767107438895,-0.02255360220236516,0.02255360220236516,9.065913174596106e-05,248.77363998547162,0.0757011110035819,nan,nan,control-variate,-0.022611916221908383,4.201970623057327e-05,538.1264708951272,4.654972152527374,5.227854039696839e-05
E,ProjEuler,fixed,shared,g1,16,0.0625,200000,0.04765388036005117,0.02,0.02765388036005117,0.02765388036005117,0.00016529747942597647,167.297653031879,0.06503698000233271,nan,nan,control-variate,0.027757802500343536,6.796077530215378e-05,408.4385791205629,5.915831737782988,5.203600439654938e-05
E,ProjEuler,fixed,shared,g2,16,0.0625,200000,0.00618204392576972,0.002869077484071985,0.0033129664416977353,0.0033129664416977353,6.700597109020528e-05,49.442853939654555,0.06503698000233271,nan,nan,control-variate,0.003396939683680821,2.5812006741154072e-05,131.6030837023151,6.738814032449601,2.3880977684474823e-05
E,ProjEuler,fixed,shared,g3,16,0.0625,200000,0.9558499726597504,0.9815966163107497,-0.025746643650999355,0.025746643650999355,0.00013912883857282763,185.05612434565214,0.06503698000233271,nan,nan,control-variate,-0.025814218663003666,6.005034556040646e-05,429.8762716866694,5.367886168969346,4.629110974864188e-05
E,ProjEuler,fixed,shared,g4,16,0.0625,200000,0.9624301113255234,0.980767107438895,-0.018336996113371598,0.018336996113371598,7.704943796508977e-05,237.99000482884617,0.06503698000233271,nan,nan,control-variate,-0.01838681827534525,4.398077165517934e-05,418.06493118180543,3.0691156969560742,5.114811117209753e-05
E,BLT,fixed,shared,g1,16,0.0625,200000,0.030502596765881462,0.02,0.01050259676588146,0.01050259676588146,0.00014303696328627673,73.42575320801082,0.08976294300373411,nan,nan,control-variate,0.010632664683502957,5.241937332349128e-05,202.8384547424191,7.445826521260471,5.1349591795441664e-05
E,BLT,fixed,shared,g2,16,0.0625,200000,0.003988624270871086,0.002869077484071985,0.0011195467867991008,0.0011195467867991008,5.081850957753312e-05,22.030295577461267,0.08976294300373411,nan,nan,control-variate,0.0011731467981012163,1.9077120970461933e-05,61.494960372566624,7.096074726643118,1.683024272587267e-05
E,BLT,fixed,shared,g3,16,0.0625,200000,0.9717835861128368,0.9815966163107497,-0.009813030197912933,0.009813030197912933,0.00012316405114330928,79.67446756436131,0.08976294300373411,nan,nan,control-variate,-0.009918647145136244,4.6479880392269923e-05,213.39657205283635,7.021629778381322,4.576585814974947e-05
E,BLT,fixed,shared,g4,16,0.0625,200000,0.9742991954590465,0.980767107438895,-0.006467911979848368,0.006467911979848368,7.425792062279561e-05,87.1006341896255,0.08976294300373411,nan,nan,control-variate,-0.006485649929244547,3.3164081073150305e-05,195.5624796278568,5.013599420624646,3.427063070964776e-05
E,KLM,projected,own,g1,16,0.0625,200000,0.02876536158411762,0.02,0.008765361584117616,0.008765361584117616,0.00014224900470630427,61.61984473786021,35.97109827500026,390.85988,0.4829995086730314,control-variate,0.008684451072082084,2.3990519521391668e-05,361.99512329603385,35.15759565972122,nan
E,KLM,projected,own,g2,16,0.0625,200000,0.003915468813032253,0.002869077484071985,0.0010463913289602673,0.0010463913289602673,5.426812390533135e-05,19.28187771491155,35.97109827500026,390.85988,0.4829995086730314,control-variate,0.0010528093836646233,1.4048600767028508e-05,74.94051550924017,14.92187762584896,nan
E,KLM,projected,own,g3,16,0.0625,200000,0.9734398575660098,0.9815966163107497,-0.008156758744739905,0.008156758744739905,0.00012144361148477801,67.16498830210011,35.97109827500026,390.85988,0.4829995086730314,control-variate,-0.00807524162154818,2.0285399344496958e-05,398.08147152591494,35.84117376760875,nan
E,KL,adaptive-soft-zero,own,g1,16,0.0625,200000,0.019622134080319705,0.02,-0.0003778659196802945,0.0003778659196802945,0.00011427474457874572,3.3066441852329884,3.59676745699835,nan,nan,control-variate,-0.0005403242057492908,4.988205481749502e-05,10.832035843875945,5.248217776231059,nan
E,KL,adaptive-soft-zero,own,g2,16,0.0625,200000,0.0023692225840565148,0.002869077484071985,-0.0004998549000154705,0.0004998549000154705,4.054157352742031e-05,12.329440042019913,3.59676745699835,nan,nan,control-variate,-0.0005321233413658491,1.4985272716020988e-05,35.50975357271595,7.319339628283621,nan
E,KL,adaptive-soft-zero,own,g3,16,0.0625,200000,0.9817404439557436,0.9815966163107497,0.00014382764499384446,0.00014382764499384446,9.863869276621942e-05,1.4581260249943298,3.59676745699835,nan,nan,control-variate,0.0002887036197119673,4.5181448981271303e-05,6.3898707593827115,4.766222434725086,nan
E,FTE,fixed,shared,g1,32,0.03125,200000,0.020417030305957626,0.02,0.00041703030595762684,0.00041703030595762684,0.00012969826860046758,3.2153883814924216,0.17448854199028574,nan,nan,control-variate,0.0003124388658716629,1.2022572547976992e-05,25.987688127882098,116.37871141362379,1.030645444295152e-05
E,FTE,fixed,shared,g2,32,0.03125,200000,0.003088725986052298,0.002869077484071985,0.00021964850198031292,0.00021964850198031292,5.313455135282439e-05,4.133816817644728,0.17448854199028574,nan,nan,control-variate,0.00015977570768360198,8.36468063189312e-06,19.10123227830171,40.351093441664965,7.891684453590437e-06
E,FTE,fixed,shared,g3,32,0.03125,200000,0.9812797910128815,0.9815966163107497,-0.00031682529786814667,0.00031682529786814667,0.00011007703109118905,2.8782144170084405,0.17448854199028574,nan,nan,control-variate,-0.00023636622593034906,1.1523009082577638e-05,20.51254357576842,91.25603746037834,9.533378826455367e-06
E,FTE,fixed,shared,g4,32,0.03125,200000,0.9792476063477156,0.980767107438895,-0.0015195010911793678,0.0015195010911793678,7.539828399809904e-05,20.152993020606115,0.17448854199028574,nan,nan,control-variate,-0.00138245328856409,4.146630098408876e-06,333.3919968155727,330.6224442193754,4.752326980358832e-06
E,HH,fixed,shared,g1,32,0.03125,200000,0.04768839623212047,0.02,0.027688396232120466,0.027688396232120466,0.00018198996908581102,152.1424305482736,0.18130289599866956,nan,nan,control-variate,0.02753496598877795,5.169806226648427e-05,532.611180799107,12.392141730947815,5.444210978264649e-05
E,HH,fixed,shared,g2,32,0.03125,200000,0.007257585280163425,0.002869077484071985,0.00438850779609144,0.00438850779609144,8.001898215450262e-05,54.84333439305691,0.18130289599866956,nan,nan,control-variate,0.004257763008193197,2.0745797434117137e-05,205.2349648990194,14.877356829224883,3.0342428106607444e-05
E,HH,fixed,shared,g3,32,0.03125,200000,0.9563074356948957,0.9815966163107497,-0.025289180615853894,0.025289180615853894,0.00015216952346428143,166.19083795573556,0.18130289599866956,nan,nan,control-variate,-0.0251873672762692,4.5798623811481486e-05,549.9590419997479,11.039527984231329,4.3177233337026e-05
E,HH,fixed,shared,g4,32,0.03125,200000,0.9630151317077377,0.980767107438895,-0.01775197573115732,0.01775197573115732,8.417935662826032e-05,210.8827679635378,0.18130289599866956,nan,nan,control-variate,-0.017583301211110625,3.0254466852169508e-05,581.180336015399,7.741626168215217,2.864740959648003e-05
E,ProjEuler,fixed,shared,g1,32,0.03125,200000,0.041549792019054045,0.02,0.021549792019054045,0.021549792019054045,0.00016160329040951994,133.3499581873895,0.15459496500261594,nan,nan,control-variate,0.02138169558489355,5.038046296460091e-05,424.40450775367196,10.289069251242552,5.197888388469281e-05
E,ProjEuler,fixed,shared,g2,32,0.03125,200000,0.00558499266043085,0.002869077484071985,0.002715915176358865,0.002715915176358865,6.704621449604695e-05,40.50810618873935,0.15459496500261594,nan,nan,control-variate,0.0025959329775157433,1.7384620301156385e-05,149.32353612250407,14.873668743243671,2.2706342688280316e-05
E,ProjEuler,fixed,shared,g3,32,0.03125,200000,0.9615882813353046,0.9815966163107497,-0.02000833497544506,0.02000833497544506,0.0001362394025409525,146.86158778060343,0.15459496500261594,nan,nan,control-variate,-0.019889055160540268,4.516693753613655e-05,440.3454439351285,9.098382081895792,4.538269438428856e-05
E,ProjEuler,fixed,shared,g4,32,0.03125,200000,0.9668682295538404,0.980767107438895,-0.013898877885054462,0.013898877885054462,7.674933914816819e-05,181.09443077056375,0.15459496500261594,nan,nan,control-variate,-0.013720242070531236,3.1603436309854384e-05,434.13766579088986,5.897672813078136,2.4348179984778222e-05
E,BLT,fixed,shared,g1,32,0.03125,200000,0.03071626712782577,0.02,0.010716267127825767,0.010716267127825767,0.00014665233287157144,73.07259910560288,0.20870580799601157,nan,nan,control-variate,0.010538423100812872,3.938893646703873e-05,267.5477950421837,13.862113246241819,6.217017772644612e-05
E,BLT,fixed,shared,g2,32,0.03125,200000,0.004207804825953341,0.002869077484071985,0.0013387273418813562,0.0013387273418813562,5.673551817259184e-05,23.595930468263127,0.20870580799601157,nan,nan,control-variate,0.0012335614787654999,1.4312953223555637e-05,86.18497241612988,15.712726367343484,2.0822206130382604e-05
E,BLT,fixed,shared,g3,32,0.03125,200000,0.9716571881224686,0.9815966163107497,-0.0099394281882811,0.0099394281882811,0.00012518338394884384,79.39894157472884,0.20870580799601157,nan,nan,control-variate,-0.00980572113931994,3.505320182944832e-05,279.7382443700797,12.753752579877307,5.347784144212338e-05
E,BLT,fixed,shared,g4,32,0.03125,200000,0.9742247291324696,0.980767107438895,-0.006542378306425334,0.006542378306425334,7.488646036310778e-05,87.36396772798176,0.20870580799601157,nan,nan,control-variate,-0.0063852217615512396,2.4276331348438087e-05,263.0225164545737,9.51569456689524,2.9939496258173267e-05
E,KLM,projected,own,g1,32,0.03125,200000,0.028050678085913217,0.02,0.008050678085913214,0.008050678085913214,0.0001423524486468681,56.55454586442997,75.93660089900004,837.459845,0.5137899775958811,control-variate,0.007758091103441168,1.7450482615290512e-05,444.5774523532863,66.54493406696488,nan
E,KLM,projected,own,g2,32,0.03125,200000,0.003902171509432036,0.002869077484071985,0.0010330940253600507,0.0010330940253600507,5.4720413708936945e-05,18.879499538420443,75.93660089900004,837.459845,0.5137899775958811,control-variate,0.0009499815516165685,9.99700296334258e-06,95.02663499250724,29.961193032352856,nan
E,KLM,projected,own,g3,32,0.03125,200000,0.9741359448937825,0.9815966163107497,-0.0074606714169671035,0.0074606714169671035,0.00012137370702163325,61.46859645340929,75.93660089900004,837.459845,0.5137899775958811,control-variate,-0.007210305778566593,1.4888355511749553e-05,484.2916178940235,66.45930140264981,nan
E,KL,adaptive-soft-zero,own,g1,32,0.03125,200000,0.01967720809706884,0.02,-0.0003227919029311596,0.0003227919029311596,0.00011779623607505395,2.7402565114686053,6.667693299001257,nan,nan,control-variate,-0.00031323849226724723,3.740750979857715e-05,8.373679348181625,9.916198932403741,nan
E,KL,adaptive-soft-zero,own,g2,32,0.03125,200000,0.0025210418484104304,0.002869077484071985,-0.00034803563566155455,0.00034803563566155455,4.06385286172967e-05,8.564179056261956,6.667693299001257,nan,nan,control-variate,-0.0003078906924519484,1.1305970833890594e-05,27.232574448982326,12.919932030813888,nan
E,KL,adaptive-soft-zero,own,g3,32,0.03125,200000,0.9817604470402435,0.9815966163107497,0.00016383072949382465,0.00016383072949382465,0.00010170915540526319,1.6107766192830546,6.667693299001257,nan,nan,control-variate,0.00016749980566959705,3.398509882575581e-05,4.928624940253413,8.956596750418502,nan
E,FTE,fixed,shared,g1,64,0.015625,200000,0.02019701679621015,0.02,0.0001970167962101501,0.0001970167962101501,0.00012748463158578598,1.5454160533662058,0.35253026799910003,nan,nan,control-variate,0.00017592644966109923,6.349489895584049e-06,27.707178459084215,403.12338645712026,8.175470117011106e-06
E,FTE,fixed,shared,g2,64,0.015625,200000,0.002976196174211486,0.002869077484071985,0.00010711869013950094,0.00010711869013950094,4.9856671674889846e-05,2.148532714698862,0.35253026799910003,nan,nan,control-variate,7.376105808852948e-05,5.544175156059561e-06,13.304243825686424,80.86725106634334,6.8324103917081264e-06
E,FTE,fixed,shared,g3,64,0.015625,200000,0.9814489551094725,0.9815966163107497,-0.00014766120127713024,0.00014766120127713024,0.0001085541584555477,1.360253751472788,0.35253026799910003,nan,nan,control-variate,-0.0001403649318063612,6.322345923314563e-06,22.201400162041953,294.8060699211861,8.468301224995033e-06
E,FTE,fixed,shared,g4,64,0.015625,200000,0.9801800172910488,0.980767107438895,-0.0005870901478461814,0.0005870901478461814,7.295907065571856e-05,8.046842463448582,0.35253026799910003,nan,nan,control-variate,-0.0006113911819073574,1.6864584275122152e-06,362.5296490760541,1871.5753077915988,1.532238920670593e-06
E,HH,fixed,shared,g1,64,0.015625,200000,0.0421032210349843,0.02,0.022103221034984303,0.022103221034984303,0.0001678333781481764,131.69740893536598,0.3514650219985924,nan,nan,control-variate,0.022174467808776313,3.8272420776037584e-05,579.3850339004367,19.230244533509563,2.7804857540381953e-05
E,HH,fixed,shared,g2,64,0.015625,200000,0.005978792867393908,0.002869077484071985,0.0031097153833219227,0.0031097153833219227,6.865719681182728e-05,45.29336366360686,0.3514650219985924,nan,nan,control-variate,0.003091558037531921,1.296061799593222e-05,238.53477037146132,28.06213534105783,1.3113657835291431e-05
E,HH,fixed,shared,g3,64,0.015625,200000,0.9612397438873934,0.9815966163107497,-0.02035687242335621,0.02035687242335621,0.00014172727046130992,143.634124590817,0.3514650219985924,nan,nan,control-variate,-0.02043229041790108,3.450054145668762e-05,592.2310072597561,16.87543685151371,2.3555975877338527e-05
E,HH,fixed,shared,g4,64,0.015625,200000,0.966918909060841,0.980767107438895,-0.013848198378053983,0.013848198378053983,7.958105009746416e-05,174.0137678642576,0.3514650219985924,nan,nan,control-variate,-0.01390120218763764,2.2690076742510307e-05,612.65558267564,12.301197788378314,1.748374750255188e-05
E,ProjEuler,fixed,shared,g1,64,0.015625,200000,0.0371263294518585,0.02,0.0171263294518585,0.0171263294518585,0.00015489181809319317,110.56961989789653,0.32135536900386796,nan,nan,control-variate,0.017190091998472313,3.750100989200472e-05,458.3901086391081,17.059685803942216,3.2843153193460606e-05
E,ProjEuler,fixed,shared,g2,64,0.015625,200000,0.004951487821382046,0.002869077484071985,0.0020824103373100608,0.0020824103373100608,6.115207924930329e-05,34.052976822268654,0.32135536900386796,nan,nan,control-variate,0.0020622529334444906,1.161172130739822e-05,177.60096706166723,27.73506888079172,1.2627712568747627e-05
E,ProjEuler,fixed,shared,g3,64,0.015625,200000,0.9656686032887561,0.9815966163107497,-0.015928013021993512,0.015928013021993512,0.00013147080709637849,121.15247007129895,0.32135536900386796,nan,nan,control-variate,-0.015997491544023357,3.39942694858514e-05,470.5937731852599,14.957094318825376,2.8196131812081563e-05
E,ProjEuler,fixed,shared,g4,64,0.015625,200000,0.9700823160958636,0.980767107438895,-0.010684791343031326,0.010684791343031326,7.548569686304226e-05,141.54723062856948,0.32135536900386796,nan,nan,control-variate,-0.0107337129404512,2.303803104614827e-05,465.9127734896325,10.735903989694679,2.4807077454690687e-05
E,BLT,fixed,shared,g1,64,0.015625,200000,0.029841219383373856,0.02,0.009841219383373854,0.009841219383373854,0.00014445365216830065,68.12717598796328,0.4300268389961275,nan,nan,control-variate,0.00983682490196407,2.9230758109914634e-05,336.52308520276,24.421756384356765,2.6747913052845814e-05
E,BLT,fixed,shared,g2,64,0.015625,200000,0.004061169845584438,0.002869077484071985,0.0011920923615124533,0.0011920923615124533,5.502244569030888e-05,21.665564781000217,0.4300268389961275,nan,nan,control-variate,0.0011643596154759606,1.0123672637597029e-05,115.01355853327304,29.53953090924284,8.087711679802676e-06
